,DMA_code,Date,Display Impressions
28493,760,2022-12-12,3251.2
28494,760,2022-12-19,3095.03
28495,760,2022-12-26,2824.49
28496,760,2023-01-02,3920.05
28497,760,2023-01-09,4867.06
28498,760,2023-01-16,1484.35
28499,760,2023-01-23,2204.01
28500,760,2023-01-30,2586.23
28501,760,2023-02-06,2832.96
28502,760,2023-02-13,4440.35
28503,760,2023-02-20,3838.16
28504,760,2023-02-27,4764.32
28505,760,2023-03-06,2447.64
28506,760,2023-03-13,2715.55
28507,760,2023-03-20,2392.67
28508,760,2023-03-27,1392.65
28509,760,2023-04-03,2925.96
28510,760,2023-04-10,3378.89
28511,760,2023-04-17,2919.36
28512,760,2023-04-24,4305.59
28513,760,2023-05-01,2209.92
28514,760,2023-05-08,4608.03
28515,760,2023-05-15,1746.14
28516,760,2023-05-22,3631.03
28517,760,2023-05-29,2830.11
28518,760,2023-06-05,3035.86
28519,760,2023-06-12,2484.92
28520,760,2023-06-19,1682.22
28521,760,2023-06-26,1746.33
28522,760,2023-07-03,1448.48
28523,760,2023-07-10,1879.42
28524,760,2023-07-17,1074.59
28525,760,2023-07-24,1226.89
28526,760,2023-07-31,2498.55
28527,760,2023-08-07,1013.78
28528,760,2023-08-14,4590.05
28529,760,2023-08-21,4456.35
28530,760,2023-08-28,3900.19
28531,760,2023-09-04,4515.92
28532,760,2023-09-11,4703.86
28533,760,2023-09-18,2391.25
28534,760,2023-09-25,2604.5
28535,760,2023-10-02,4716.16
28536,760,2023-10-09,3213.51
28537,760,2023-10-16,3543.39
28538,760,2023-10-23,4437.94
28539,760,2023-10-30,4965.62
28540,760,2023-11-06,3387.53
28541,760,2023-11-13,4431.6
28542,760,2023-11-20,4613.58
28543,760,2023-11-27,4913.29
28544,760,2023-12-04,1907.46
28545,760,2023-12-11,2969.67
28546,760,2023-12-18,2606.04
28547,760,2023-12-25,1024.56
28548,757,2021-01-04,1549.79
28549,757,2021-01-11,1305.4
28550,757,2021-01-18,3801.35
28551,757,2021-01-25,4870.15
28552,757,2021-02-01,1994.54
28553,757,2021-02-08,4469.94
28554,757,2021-02-15,4706.59
28555,757,2021-02-22,2574.5
28556,757,2021-03-01,1649.83
28557,757,2021-03-08,4790.03
28558,757,2021-03-15,4895.16
28559,757,2021-03-22,4795.55
28560,757,2021-03-29,1353.13
28561,757,2021-04-05,1071.43
28562,757,2021-04-12,2583.04
28563,757,2021-04-19,4296.41
28564,757,2021-04-26,3137.76
28565,757,2021-05-03,2648.29
28566,757,2021-05-10,3616.94
28567,757,2021-05-17,4090.67
28568,757,2021-05-24,2502.47
28569,757,2021-05-31,1327.93
28570,757,2021-06-07,4769.84
28571,757,2021-06-14,3211.77
28572,757,2021-06-21,1663.71
28573,757,2021-06-28,1824.15
28574,757,2021-07-05,3757.05
28575,757,2021-07-12,1028.53
28576,757,2021-07-19,3993.42
28577,757,2021-07-26,4864.52
28578,757,2021-08-02,3440.56
28579,757,2021-08-09,3978.47
28580,757,2021-08-16,4273.57
28581,757,2021-08-23,3692.68
28582,757,2021-08-30,3124.79
28583,757,2021-09-06,4206.68
28584,757,2021-09-13,1784.3
28585,757,2021-09-20,3809.2
28586,757,2021-09-27,1975.7
28587,757,2021-10-04,4510.8
28588,757,2021-10-11,4550.02
28589,757,2021-10-18,3431.05
28590,757,2021-10-25,3081.27
28591,757,2021-11-01,2708.42
28592,757,2021-11-08,4874.39
28593,757,2021-11-15,1110.18
28594,757,2021-11-22,2470.94
28595,757,2021-11-29,1820.46
28596,757,2021-12-06,2235.07
28597,757,2021-12-13,3083.88
28598,757,2021-12-20,3871.75
28599,757,2021-12-27,3440.62
28600,757,2022-01-03,4158.41
28601,757,2022-01-10,3971.87
28602,757,2022-01-17,1884.53
28603,757,2022-01-24,2062.79
28604,757,2022-01-31,2185.0
28605,757,2022-02-07,2323.95
28606,757,2022-02-14,3326.08
28607,757,2022-02-21,4744.39
28608,757,2022-02-28,4226.64
28609,757,2022-03-07,3326.93
28610,757,2022-03-14,2219.34
28611,757,2022-03-21,1311.78
28612,757,2022-03-28,3768.6
28613,757,2022-04-04,1186.97
28614,757,2022-04-11,1414.0
28615,757,2022-04-18,4694.04
28616,757,2022-04-25,1811.36
28617,757,2022-05-02,3945.45
28618,757,2022-05-09,2784.08
28619,757,2022-05-16,2701.72
28620,757,2022-05-23,1355.06
28621,757,2022-05-30,3317.37
28622,757,2022-06-06,4244.56
28623,757,2022-06-13,2923.2
28624,757,2022-06-20,3105.12
28625,757,2022-06-27,3078.01
28626,757,2022-07-04,1542.14
28627,757,2022-07-11,1586.71
28628,757,2022-07-18,2835.81
28629,757,2022-07-25,3846.25
28630,757,2022-08-01,3511.72
28631,757,2022-08-08,2426.43
28632,757,2022-08-15,2584.3
28633,757,2022-08-22,4948.98
28634,757,2022-08-29,2620.45
28635,757,2022-09-05,1982.23
28636,757,2022-09-12,2540.59
28637,757,2022-09-19,3391.74
28638,757,2022-09-26,1544.26
28639,757,2022-10-03,1777.08
28640,757,2022-10-10,1639.87
28641,757,2022-10-17,3188.48
28642,757,2022-10-24,2479.47
28643,757,2022-10-31,4439.4
28644,757,2022-11-07,1928.39
28645,757,2022-11-14,3741.72
28646,757,2022-11-21,3353.7
28647,757,2022-11-28,1091.58
28648,757,2022-12-05,2378.48
28649,757,2022-12-12,1655.04
28650,757,2022-12-19,2321.32
28651,757,2022-12-26,1924.78
28652,757,2023-01-02,4023.84
28653,757,2023-01-09,4921.83
28654,757,2023-01-16,1936.55
28655,757,2023-01-23,4133.38
28656,757,2023-01-30,1026.75
28657,757,2023-02-06,1341.51
28658,757,2023-02-13,2461.3
28659,757,2023-02-20,1909.99
28660,757,2023-02-27,1859.12
28661,757,2023-03-06,2241.64
28662,757,2023-03-13,4189.74
28663,757,2023-03-20,1631.97
28664,757,2023-03-27,2194.44
28665,757,2023-04-03,4133.11
28666,757,2023-04-10,4224.38
28667,757,2023-04-17,1166.83
28668,757,2023-04-24,2615.85
28669,757,2023-05-01,2766.18
28670,757,2023-05-08,4899.44
28671,757,2023-05-15,3679.35
28672,757,2023-05-22,1854.43
28673,757,2023-05-29,2206.0
28674,757,2023-06-05,3775.32
28675,757,2023-06-12,3680.41
28676,757,2023-06-19,1268.92
28677,757,2023-06-26,4296.93
28678,757,2023-07-03,4072.27
28679,757,2023-07-10,2176.81
28680,757,2023-07-17,1993.17
28681,757,2023-07-24,1603.67
28682,757,2023-07-31,2781.34
28683,757,2023-08-07,2542.74
28684,757,2023-08-14,1045.39
28685,757,2023-08-21,4438.29
28686,757,2023-08-28,2333.85
28687,757,2023-09-04,1721.3
28688,757,2023-09-11,2941.03
28689,757,2023-09-18,4290.17
28690,757,2023-09-25,4302.72
28691,757,2023-10-02,2376.26
28692,757,2023-10-09,3544.85
28693,757,2023-10-16,3803.23
28694,757,2023-10-23,1370.47
28695,757,2023-10-30,1886.93
28696,757,2023-11-06,2558.02
28697,757,2023-11-13,1672.16
28698,757,2023-11-20,4831.04
28699,757,2023-11-27,4414.46
28700,757,2023-12-04,4410.4
28701,757,2023-12-11,3944.35
28702,757,2023-12-18,4890.91
28703,757,2023-12-25,3605.02
28704,753,2021-01-04,1196.97
28705,753,2021-01-11,4968.75
28706,753,2021-01-18,2089.46
28707,753,2021-01-25,3813.97
28708,753,2021-02-01,1348.47
28709,753,2021-02-08,3790.3
28710,753,2021-02-15,4807.11
28711,753,2021-02-22,1745.45
28712,753,2021-03-01,2368.09
28713,753,2021-03-08,4356.03
28714,753,2021-03-15,2900.83
28715,753,2021-03-22,2721.57
28716,753,2021-03-29,2873.97
28717,753,2021-04-05,1909.86
28718,753,2021-04-12,3745.86
28719,753,2021-04-19,3846.75
28720,753,2021-04-26,3834.57
28721,753,2021-05-03,1561.56
28722,753,2021-05-10,3671.07
28723,753,2021-05-17,4874.08
28724,753,2021-05-24,2944.5
28725,753,2021-05-31,1292.81
28726,753,2021-06-07,2796.04
28727,753,2021-06-14,2293.2
28728,753,2021-06-21,3026.94
28729,753,2021-06-28,3129.17
28730,753,2021-07-05,2045.03
28731,753,2021-07-12,3313.81
28732,753,2021-07-19,2576.28
28733,753,2021-07-26,4834.31
28734,753,2021-08-02,1636.86
28735,753,2021-08-09,2588.74
28736,753,2021-08-16,2728.19
28737,753,2021-08-23,1135.43
28738,753,2021-08-30,3934.81
28739,753,2021-09-06,3615.34
28740,753,2021-09-13,3729.62
28741,753,2021-09-20,2115.27
28742,753,2021-09-27,4989.28
28743,753,2021-10-04,4647.89
28744,753,2021-10-11,1477.98
28745,753,2021-10-18,4834.21
28746,753,2021-10-25,4952.87
28747,753,2021-11-01,2932.03
28748,753,2021-11-08,2196.15
28749,753,2021-11-15,4517.72
28750,753,2021-11-22,4219.67
28751,753,2021-11-29,3220.1
28752,753,2021-12-06,4494.89
28753,753,2021-12-13,2849.57
28754,753,2021-12-20,3197.73
28755,753,2021-12-27,4073.55
28756,753,2022-01-03,1280.89
28757,753,2022-01-10,2216.52
28758,753,2022-01-17,2443.8
28759,753,2022-01-24,2342.75
28760,753,2022-01-31,4883.12
28761,753,2022-02-07,3657.49
28762,753,2022-02-14,1324.72
28763,753,2022-02-21,2455.17
28764,753,2022-02-28,1672.64
28765,753,2022-03-07,4696.61
28766,753,2022-03-14,3125.31
28767,753,2022-03-21,3291.72
28768,753,2022-03-28,1555.14
28769,753,2022-04-04,1308.48
28770,753,2022-04-11,1813.62
28771,753,2022-04-18,3474.13
28772,753,2022-04-25,4651.48
28773,753,2022-05-02,1868.73
28774,753,2022-05-09,1066.03
28775,753,2022-05-16,1989.2
28776,753,2022-05-23,2368.31
28777,753,2022-05-30,1321.57
28778,753,2022-06-06,1384.32
28779,753,2022-06-13,3043.86
28780,753,2022-06-20,3484.69
28781,753,2022-06-27,4230.32
28782,753,2022-07-04,1603.11
28783,753,2022-07-11,4474.57
28784,753,2022-07-18,4807.48
28785,753,2022-07-25,3519.84
28786,753,2022-08-01,1278.59
28787,753,2022-08-08,2168.53
28788,753,2022-08-15,4675.83
28789,753,2022-08-22,1071.12
28790,753,2022-08-29,3521.07
28791,753,2022-09-05,2695.3
28792,753,2022-09-12,2945.54
28793,753,2022-09-19,4297.6
28794,753,2022-09-26,1824.2
28795,753,2022-10-03,1126.23
28796,753,2022-10-10,4588.08
28797,753,2022-10-17,2501.92
28798,753,2022-10-24,4187.92
28799,753,2022-10-31,2814.27
28800,753,2022-11-07,4174.7
28801,753,2022-11-14,3720.08
28802,753,2022-11-21,3382.82
28803,753,2022-11-28,2424.58
28804,753,2022-12-05,2165.65
28805,753,2022-12-12,1379.98
28806,753,2022-12-19,3584.67
28807,753,2022-12-26,4181.61
28808,753,2023-01-02,2722.28
28809,753,2023-01-09,1255.25
28810,753,2023-01-16,3836.3
28811,753,2023-01-23,3262.75
28812,753,2023-01-30,3115.15
28813,753,2023-02-06,4858.03
28814,753,2023-02-13,3470.74
28815,753,2023-02-20,4668.3
28816,753,2023-02-27,4938.01
28817,753,2023-03-06,1013.52
28818,753,2023-03-13,1657.89
28819,753,2023-03-20,3223.96
28820,753,2023-03-27,4580.92
28821,753,2023-04-03,2401.7
28822,753,2023-04-10,4796.88
28823,753,2023-04-17,2759.98
28824,753,2023-04-24,4352.75
28825,753,2023-05-01,2277.51
28826,753,2023-05-08,4504.66
28827,753,2023-05-15,1918.69
28828,753,2023-05-22,2381.55
28829,753,2023-05-29,4304.53
28830,753,2023-06-05,4917.41
28831,753,2023-06-12,4598.91
28832,753,2023-06-19,2984.31
28833,753,2023-06-26,2378.93
28834,753,2023-07-03,2003.56
28835,753,2023-07-10,2903.44
28836,753,2023-07-17,3828.34
28837,753,2023-07-24,4152.07
28838,753,2023-07-31,4905.7
28839,753,2023-08-07,1516.05
28840,753,2023-08-14,3591.34
28841,753,2023-08-21,1981.34
28842,753,2023-08-28,3451.22
28843,753,2023-09-04,1590.62
28844,753,2023-09-11,1537.13
28845,753,2023-09-18,4601.91
28846,753,2023-09-25,1285.33
28847,753,2023-10-02,1684.15
28848,753,2023-10-09,4730.02
28849,753,2023-10-16,1085.81
28850,753,2023-10-23,2460.19
28851,753,2023-10-30,1711.88
28852,753,2023-11-06,3464.67
28853,753,2023-11-13,1462.89
28854,753,2023-11-20,4473.8
28855,753,2023-11-27,3766.4
28856,753,2023-12-04,2049.39
28857,753,2023-12-11,1086.19
28858,753,2023-12-18,4538.25
28859,753,2023-12-25,3053.15
28860,789,2021-01-04,4439.45
28861,789,2021-01-11,4683.19
28862,789,2021-01-18,1918.57
28863,789,2021-01-25,3320.43
28864,789,2021-02-01,3739.14
28865,789,2021-02-08,2234.55
28866,789,2021-02-15,2119.48
28867,789,2021-02-22,4037.97
28868,789,2021-03-01,2800.84
28869,789,2021-03-08,4681.42
28870,789,2021-03-15,1817.01
28871,789,2021-03-22,3510.62
28872,789,2021-03-29,4385.02
28873,789,2021-04-05,2456.8
28874,789,2021-04-12,2793.82
28875,789,2021-04-19,4547.1
28876,789,2021-04-26,3370.89
28877,789,2021-05-03,3980.37
28878,789,2021-05-10,3127.07
28879,789,2021-05-17,1577.01
28880,789,2021-05-24,3431.65
28881,789,2021-05-31,2387.6
28882,789,2021-06-07,4502.48
28883,789,2021-06-14,1572.74
28884,789,2021-06-21,1172.65
28885,789,2021-06-28,4122.33
28886,789,2021-07-05,1168.98
28887,789,2021-07-12,1789.16
28888,789,2021-07-19,4611.18
28889,789,2021-07-26,3365.36
28890,789,2021-08-02,1878.64
28891,789,2021-08-09,1383.84
28892,789,2021-08-16,4581.1
28893,789,2021-08-23,1880.48
28894,789,2021-08-30,4780.69
28895,789,2021-09-06,1014.44
28896,789,2021-09-13,3275.69
28897,789,2021-09-20,3615.29
28898,789,2021-09-27,1118.07
28899,789,2021-10-04,4663.99
28900,789,2021-10-11,4479.81
28901,789,2021-10-18,4914.98
28902,789,2021-10-25,2719.28
28903,789,2021-11-01,1328.47
28904,789,2021-11-08,1124.22
28905,789,2021-11-15,2752.78
28906,789,2021-11-22,4313.46
28907,789,2021-11-29,3092.98
28908,789,2021-12-06,4234.07
28909,789,2021-12-13,2530.85
28910,789,2021-12-20,3000.23
28911,789,2021-12-27,3971.94
28912,789,2022-01-03,2655.76
28913,789,2022-01-10,4529.15
28914,789,2022-01-17,4331.22
28915,789,2022-01-24,1640.28
28916,789,2022-01-31,3510.49
28917,789,2022-02-07,2923.11
28918,789,2022-02-14,2940.29
28919,789,2022-02-21,1641.08
28920,789,2022-02-28,2671.63
28921,789,2022-03-07,3025.71
28922,789,2022-03-14,3527.58
28923,789,2022-03-21,4126.3
28924,789,2022-03-28,2850.68
28925,789,2022-04-04,2923.43
28926,789,2022-04-11,1415.24
28927,789,2022-04-18,3969.66
28928,789,2022-04-25,2141.79
28929,789,2022-05-02,1143.42
28930,789,2022-05-09,3762.71
28931,789,2022-05-16,4912.36
28932,789,2022-05-23,1844.29
28933,789,2022-05-30,4207.38
28934,789,2022-06-06,4778.06
28935,789,2022-06-13,2083.62
28936,789,2022-06-20,3934.31
28937,789,2022-06-27,1015.96
28938,789,2022-07-04,1088.4
28939,789,2022-07-11,2185.37
28940,789,2022-07-18,1676.79
28941,789,2022-07-25,3998.87
28942,789,2022-08-01,2377.19
28943,789,2022-08-08,1812.29
28944,789,2022-08-15,1514.58
28945,789,2022-08-22,2542.41
28946,789,2022-08-29,3335.5
28947,789,2022-09-05,2869.19
28948,789,2022-09-12,3688.06
28949,789,2022-09-19,3588.61
28950,789,2022-09-26,1435.91
28951,789,2022-10-03,1705.81
28952,789,2022-10-10,2123.51
28953,789,2022-10-17,2157.6
28954,789,2022-10-24,2309.19
28955,789,2022-10-31,4849.11
28956,789,2022-11-07,3554.78
28957,789,2022-11-14,4372.86
28958,789,2022-11-21,3130.88
28959,789,2022-11-28,4660.56
28960,789,2022-12-05,1759.38
28961,789,2022-12-12,2481.82
28962,789,2022-12-19,1680.33
28963,789,2022-12-26,3392.02
28964,789,2023-01-02,1223.89
28965,789,2023-01-09,2786.79
28966,789,2023-01-16,2219.34
28967,789,2023-01-23,4447.16
28968,789,2023-01-30,2100.81
28969,789,2023-02-06,4218.55
28970,789,2023-02-13,1396.2
28971,789,2023-02-20,3682.92
28972,789,2023-02-27,1806.33
28973,789,2023-03-06,4672.82
28974,789,2023-03-13,2900.66
28975,789,2023-03-20,1871.02
28976,789,2023-03-27,1588.39
28977,789,2023-04-03,2534.9
28978,789,2023-04-10,2775.84
28979,789,2023-04-17,4710.45
28980,789,2023-04-24,3554.87
28981,789,2023-05-01,4933.82
28982,789,2023-05-08,1663.18
28983,789,2023-05-15,3444.46
28984,789,2023-05-22,3022.08
28985,789,2023-05-29,4338.14
28986,789,2023-06-05,1436.15
28987,789,2023-06-12,3125.61
28988,789,2023-06-19,1579.7
28989,789,2023-06-26,1547.05
28990,789,2023-07-03,4827.72
28991,789,2023-07-10,1755.28
28992,789,2023-07-17,1951.92
28993,789,2023-07-24,3898.81
28994,789,2023-07-31,1629.21
28995,789,2023-08-07,4580.8
28996,789,2023-08-14,1511.88
28997,789,2023-08-21,2203.71
28998,789,2023-08-28,2071.45
28999,789,2023-09-04,1176.17
29000,789,2023-09-11,2663.53
29001,789,2023-09-18,3087.95
29002,789,2023-09-25,4539.29
29003,789,2023-10-02,2500.46
29004,789,2023-10-09,1798.72
29005,789,2023-10-16,3359.05
29006,789,2023-10-23,4480.18
29007,789,2023-10-30,4874.75
29008,789,2023-11-06,3044.12
29009,789,2023-11-13,4816.39
29010,789,2023-11-20,2703.37
29011,789,2023-11-27,1164.79
29012,789,2023-12-04,3243.25
29013,789,2023-12-11,4472.64
29014,789,2023-12-18,1045.27
29015,789,2023-12-25,4842.33
29016,771,2021-01-04,4961.84
29017,771,2021-01-11,2333.3
29018,771,2021-01-18,1689.07
29019,771,2021-01-25,4675.59
29020,771,2021-02-01,3761.17
29021,771,2021-02-08,4710.69
29022,771,2021-02-15,2930.9
29023,771,2021-02-22,4073.47
29024,771,2021-03-01,1842.89
29025,771,2021-03-08,2557.69
29026,771,2021-03-15,4000.16
29027,771,2021-03-22,1360.19
29028,771,2021-03-29,1333.39
29029,771,2021-04-05,4632.01
29030,771,2021-04-12,1963.78
29031,771,2021-04-19,1420.91
29032,771,2021-04-26,4358.42
29033,771,2021-05-03,4141.58
29034,771,2021-05-10,4876.33
29035,771,2021-05-17,3636.65
29036,771,2021-05-24,1507.7
29037,771,2021-05-31,2077.11
29038,771,2021-06-07,3014.17
29039,771,2021-06-14,3105.29
29040,771,2021-06-21,1308.48
29041,771,2021-06-28,1026.81
29042,771,2021-07-05,4034.35
29043,771,2021-07-12,2777.08
29044,771,2021-07-19,2618.69
29045,771,2021-07-26,4007.01
29046,771,2021-08-02,2782.95
29047,771,2021-08-09,1292.15
29048,771,2021-08-16,3515.54
29049,771,2021-08-23,4054.28
29050,771,2021-08-30,1496.27
29051,771,2021-09-06,4318.45
29052,771,2021-09-13,3361.35
29053,771,2021-09-20,1157.15
29054,771,2021-09-27,2104.22
29055,771,2021-10-04,1313.96
29056,771,2021-10-11,3479.78
29057,771,2021-10-18,2926.61
29058,771,2021-10-25,3360.34
29059,771,2021-11-01,3863.66
29060,771,2021-11-08,4032.15
29061,771,2021-11-15,4328.32
29062,771,2021-11-22,2692.91
29063,771,2021-11-29,4685.88
29064,771,2021-12-06,3571.79
29065,771,2021-12-13,1395.7
29066,771,2021-12-20,3486.63
29067,771,2021-12-27,4525.34
29068,771,2022-01-03,2139.88
29069,771,2022-01-10,2834.14
29070,771,2022-01-17,2070.05
29071,771,2022-01-24,4100.5
29072,771,2022-01-31,4942.65
29073,771,2022-02-07,3527.88
29074,771,2022-02-14,3642.73
29075,771,2022-02-21,1630.19
29076,771,2022-02-28,2338.37
29077,771,2022-03-07,2596.42
29078,771,2022-03-14,2764.05
29079,771,2022-03-21,4103.91
29080,771,2022-03-28,4245.28
29081,771,2022-04-04,3714.04
29082,771,2022-04-11,3363.0
29083,771,2022-04-18,4313.61
29084,771,2022-04-25,2695.83
29085,771,2022-05-02,3334.48
29086,771,2022-05-09,3004.25
29087,771,2022-05-16,3667.5
29088,771,2022-05-23,3610.8
29089,771,2022-05-30,1943.34
29090,771,2022-06-06,1130.04
29091,771,2022-06-13,3259.86
29092,771,2022-06-20,4920.39
29093,771,2022-06-27,1408.85
29094,771,2022-07-04,2612.78
29095,771,2022-07-11,2441.18
29096,771,2022-07-18,2244.99
29097,771,2022-07-25,3959.13
29098,771,2022-08-01,4880.32
29099,771,2022-08-08,3929.76
29100,771,2022-08-15,2207.33
29101,771,2022-08-22,1190.84
29102,771,2022-08-29,3396.69
29103,771,2022-09-05,1619.2
29104,771,2022-09-12,3689.77
29105,771,2022-09-19,4860.65
29106,771,2022-09-26,4140.82
29107,771,2022-10-03,3498.09
29108,771,2022-10-10,4968.23
29109,771,2022-10-17,2085.13
29110,771,2022-10-24,3586.11
29111,771,2022-10-31,2294.44
29112,771,2022-11-07,1097.26
29113,771,2022-11-14,2959.26
29114,771,2022-11-21,4356.18
29115,771,2022-11-28,2532.27
29116,771,2022-12-05,2281.99
29117,771,2022-12-12,3970.56
29118,771,2022-12-19,2154.63
29119,771,2022-12-26,3826.28
29120,771,2023-01-02,4959.89
29121,771,2023-01-09,1910.77
29122,771,2023-01-16,4806.81
29123,771,2023-01-23,4694.07
29124,771,2023-01-30,2078.1
29125,771,2023-02-06,2962.71
29126,771,2023-02-13,1666.6
29127,771,2023-02-20,2870.86
29128,771,2023-02-27,3251.65
29129,771,2023-03-06,3415.47
29130,771,2023-03-13,4312.74
29131,771,2023-03-20,3736.36
29132,771,2023-03-27,3272.97
29133,771,2023-04-03,3495.31
29134,771,2023-04-10,2058.81
29135,771,2023-04-17,2787.57
29136,771,2023-04-24,3987.27
29137,771,2023-05-01,3585.14
29138,771,2023-05-08,4116.43
29139,771,2023-05-15,3719.17
29140,771,2023-05-22,3601.58
29141,771,2023-05-29,1146.91
29142,771,2023-06-05,2185.3
29143,771,2023-06-12,1518.85
29144,771,2023-06-19,1166.52
29145,771,2023-06-26,4829.14
29146,771,2023-07-03,3848.34
29147,771,2023-07-10,3974.01
29148,771,2023-07-17,2578.6
29149,771,2023-07-24,2556.86
29150,771,2023-07-31,1161.21
29151,771,2023-08-07,1206.06
29152,771,2023-08-14,1574.56
29153,771,2023-08-21,4812.33
29154,771,2023-08-28,2160.04
29155,771,2023-09-04,1036.82
29156,771,2023-09-11,4676.21
29157,771,2023-09-18,3902.25
29158,771,2023-09-25,3262.65
29159,771,2023-10-02,1781.43
29160,771,2023-10-09,3584.51
29161,771,2023-10-16,2076.3
29162,771,2023-10-23,3677.65
29163,771,2023-10-30,3821.43
29164,771,2023-11-06,2107.86
29165,771,2023-11-13,1986.83
29166,771,2023-11-20,3709.27
29167,771,2023-11-27,4046.4
29168,771,2023-12-04,1617.78
29169,771,2023-12-11,4950.75
29170,771,2023-12-18,1178.32
29171,771,2023-12-25,1366.5
29172,839,2021-01-04,2266.84
29173,839,2021-01-11,1866.21
29174,839,2021-01-18,1244.2
29175,839,2021-01-25,4606.1
29176,839,2021-02-01,1653.69
29177,839,2021-02-08,2179.65
29178,839,2021-02-15,2523.45
29179,839,2021-02-22,1042.66
29180,839,2021-03-01,1389.59
29181,839,2021-03-08,2923.9
29182,839,2021-03-15,2024.23
29183,839,2021-03-22,2873.94
29184,839,2021-03-29,3728.8
29185,839,2021-04-05,3297.09
29186,839,2021-04-12,3970.86
29187,839,2021-04-19,4930.55
29188,839,2021-04-26,2556.29
29189,839,2021-05-03,4017.9
29190,839,2021-05-10,1760.45
29191,839,2021-05-17,1075.23
29192,839,2021-05-24,4691.64
29193,839,2021-05-31,2727.85
29194,839,2021-06-07,3064.77
29195,839,2021-06-14,1149.65
29196,839,2021-06-21,2821.41
29197,839,2021-06-28,1479.23
29198,839,2021-07-05,4898.15
29199,839,2021-07-12,2347.9
29200,839,2021-07-19,3826.59
29201,839,2021-07-26,4741.17
29202,839,2021-08-02,4200.49
29203,839,2021-08-09,4130.25
29204,839,2021-08-16,4060.92
29205,839,2021-08-23,3115.44
29206,839,2021-08-30,2363.53
29207,839,2021-09-06,4608.76
29208,839,2021-09-13,1824.95
29209,839,2021-09-20,2462.94
29210,839,2021-09-27,3874.95
29211,839,2021-10-04,3022.82
29212,839,2021-10-11,3222.31
29213,839,2021-10-18,3061.81
29214,839,2021-10-25,1014.57
29215,839,2021-11-01,1623.2
29216,839,2021-11-08,4652.22
29217,839,2021-11-15,4010.75
29218,839,2021-11-22,2483.54
29219,839,2021-11-29,1730.69
29220,839,2021-12-06,3343.73
29221,839,2021-12-13,2376.94
29222,839,2021-12-20,1673.24
29223,839,2021-12-27,3061.39
29224,839,2022-01-03,1072.91
29225,839,2022-01-10,2741.45
29226,839,2022-01-17,1029.1
29227,839,2022-01-24,3730.42
29228,839,2022-01-31,3669.43
29229,839,2022-02-07,3198.82
29230,839,2022-02-14,2622.78
29231,839,2022-02-21,1272.75
29232,839,2022-02-28,4040.29
29233,839,2022-03-07,1963.96
29234,839,2022-03-14,2742.88
29235,839,2022-03-21,1556.71
29236,839,2022-03-28,3381.83
29237,839,2022-04-04,3536.53
29238,839,2022-04-11,3376.19
29239,839,2022-04-18,1296.45
29240,839,2022-04-25,4814.13
29241,839,2022-05-02,3087.56
29242,839,2022-05-09,3034.26
29243,839,2022-05-16,3485.27
29244,839,2022-05-23,3379.55
29245,839,2022-05-30,1999.31
29246,839,2022-06-06,2778.46
29247,839,2022-06-13,2357.14
29248,839,2022-06-20,3545.54
29249,839,2022-06-27,1709.91
29250,839,2022-07-04,1151.7
29251,839,2022-07-11,3552.86
29252,839,2022-07-18,3423.23
29253,839,2022-07-25,4381.73
29254,839,2022-08-01,1480.07
29255,839,2022-08-08,3708.48
29256,839,2022-08-15,1463.81
29257,839,2022-08-22,1431.35
29258,839,2022-08-29,1108.42
29259,839,2022-09-05,1102.44
29260,839,2022-09-12,1110.75
29261,839,2022-09-19,4465.31
29262,839,2022-09-26,3771.03
29263,839,2022-10-03,1799.02
29264,839,2022-10-10,3554.99
29265,839,2022-10-17,2504.09
29266,839,2022-10-24,4406.27
29267,839,2022-10-31,1687.23
29268,839,2022-11-07,4776.29
29269,839,2022-11-14,2166.85
29270,839,2022-11-21,1303.93
29271,839,2022-11-28,2107.07
29272,839,2022-12-05,4844.29
29273,839,2022-12-12,2322.12
29274,839,2022-12-19,2208.42
29275,839,2022-12-26,1888.82
29276,839,2023-01-02,2688.87
29277,839,2023-01-09,2150.33
29278,839,2023-01-16,2062.54
29279,839,2023-01-23,4227.62
29280,839,2023-01-30,2296.52
29281,839,2023-02-06,1828.62
29282,839,2023-02-13,3743.3
29283,839,2023-02-20,1362.75
29284,839,2023-02-27,1937.81
29285,839,2023-03-06,3714.05
29286,839,2023-03-13,1896.73
29287,839,2023-03-20,1092.71
29288,839,2023-03-27,4132.15
29289,839,2023-04-03,2431.31
29290,839,2023-04-10,2872.1
29291,839,2023-04-17,3226.56
29292,839,2023-04-24,3313.93
29293,839,2023-05-01,1074.72
29294,839,2023-05-08,4287.77
29295,839,2023-05-15,1981.27
29296,839,2023-05-22,3652.24
29297,839,2023-05-29,3608.15
29298,839,2023-06-05,3622.31
29299,839,2023-06-12,4712.25
29300,839,2023-06-19,2826.79
29301,839,2023-06-26,3060.49
29302,839,2023-07-03,1473.68
29303,839,2023-07-10,2383.44
29304,839,2023-07-17,1070.29
29305,839,2023-07-24,2302.4
29306,839,2023-07-31,3008.99
29307,839,2023-08-07,1249.54
29308,839,2023-08-14,3700.54
29309,839,2023-08-21,2778.58
29310,839,2023-08-28,1260.48
29311,839,2023-09-04,2741.34
29312,839,2023-09-11,1584.47
29313,839,2023-09-18,4368.03
29314,839,2023-09-25,3067.04
