,DMA_code,Date,TV GRP
28846,753,2023-09-25,291.73
28847,753,2023-10-02,436.84
28848,753,2023-10-09,326.98
28849,753,2023-10-16,442.83
28850,753,2023-10-23,492.05
28851,753,2023-10-30,348.72
28852,753,2023-11-06,382.22
28853,753,2023-11-13,276.52
28854,753,2023-11-20,304.85
28855,753,2023-11-27,473.64
28856,753,2023-12-04,427.76
28857,753,2023-12-11,295.88
28858,753,2023-12-18,152.68
28859,753,2023-12-25,131.63
28860,789,2021-01-04,334.71
28861,789,2021-01-11,284.23
28862,789,2021-01-18,366.64
28863,789,2021-01-25,305.24
28864,789,2021-02-01,301.79
28865,789,2021-02-08,361.4
28866,789,2021-02-15,248.67
28867,789,2021-02-22,129.75
28868,789,2021-03-01,296.25
28869,789,2021-03-08,189.7
28870,789,2021-03-15,447.9
28871,789,2021-03-22,394.9
28872,789,2021-03-29,406.29
28873,789,2021-04-05,305.52
28874,789,2021-04-12,316.47
28875,789,2021-04-19,187.08
28876,789,2021-04-26,368.37
28877,789,2021-05-03,366.13
28878,789,2021-05-10,317.87
28879,789,2021-05-17,365.63
28880,789,2021-05-24,489.66
28881,789,2021-05-31,483.8
28882,789,2021-06-07,483.38
28883,789,2021-06-14,138.48
28884,789,2021-06-21,420.72
28885,789,2021-06-28,463.65
28886,789,2021-07-05,442.94
28887,789,2021-07-12,222.95
28888,789,2021-07-19,269.67
28889,789,2021-07-26,160.03
28890,789,2021-08-02,337.88
28891,789,2021-08-09,106.89
28892,789,2021-08-16,390.59
28893,789,2021-08-23,169.14
28894,789,2021-08-30,405.69
28895,789,2021-09-06,234.44
28896,789,2021-09-13,497.51
28897,789,2021-09-20,263.19
28898,789,2021-09-27,427.67
28899,789,2021-10-04,183.98
28900,789,2021-10-11,306.23
28901,789,2021-10-18,380.48
28902,789,2021-10-25,309.28
28903,789,2021-11-01,399.01
28904,789,2021-11-08,354.75
28905,789,2021-11-15,362.38
28906,789,2021-11-22,156.97
28907,789,2021-11-29,434.62
28908,789,2021-12-06,127.25
28909,789,2021-12-13,206.13
28910,789,2021-12-20,485.16
28911,789,2021-12-27,387.32
28912,789,2022-01-03,465.46
28913,789,2022-01-10,107.84
28914,789,2022-01-17,165.83
28915,789,2022-01-24,491.29
28916,789,2022-01-31,362.74
28917,789,2022-02-07,156.55
28918,789,2022-02-14,348.01
28919,789,2022-02-21,239.96
28920,789,2022-02-28,380.2
28921,789,2022-03-07,449.17
28922,789,2022-03-14,463.0
28923,789,2022-03-21,129.27
28924,789,2022-03-28,134.74
28925,789,2022-04-04,171.09
28926,789,2022-04-11,226.22
28927,789,2022-04-18,314.51
28928,789,2022-04-25,460.76
28929,789,2022-05-02,198.88
28930,789,2022-05-09,322.27
28931,789,2022-05-16,345.36
28932,789,2022-05-23,459.37
28933,789,2022-05-30,489.74
28934,789,2022-06-06,222.29
28935,789,2022-06-13,291.42
28936,789,2022-06-20,331.76
28937,789,2022-06-27,475.09
28938,789,2022-07-04,427.53
28939,789,2022-07-11,367.13
28940,789,2022-07-18,288.13
28941,789,2022-07-25,478.48
28942,789,2022-08-01,175.1
28943,789,2022-08-08,135.04
28944,789,2022-08-15,159.6
28945,789,2022-08-22,127.06
28946,789,2022-08-29,240.76
28947,789,2022-09-05,355.42
28948,789,2022-09-12,430.34
28949,789,2022-09-19,217.75
28950,789,2022-09-26,152.35
28951,789,2022-10-03,452.33
28952,789,2022-10-10,268.87
28953,789,2022-10-17,303.43
28954,789,2022-10-24,183.82
28955,789,2022-10-31,115.23
28956,789,2022-11-07,305.64
28957,789,2022-11-14,243.37
28958,789,2022-11-21,280.2
28959,789,2022-11-28,176.93
28960,789,2022-12-05,174.27
28961,789,2022-12-12,282.89
28962,789,2022-12-19,190.32
28963,789,2022-12-26,172.59
28964,789,2023-01-02,158.2
28965,789,2023-01-09,269.06
28966,789,2023-01-16,342.18
28967,789,2023-01-23,265.03
28968,789,2023-01-30,467.77
28969,789,2023-02-06,361.04
28970,789,2023-02-13,255.74
28971,789,2023-02-20,249.21
28972,789,2023-02-27,215.07
28973,789,2023-03-06,233.25
28974,789,2023-03-13,245.82
28975,789,2023-03-20,213.89
28976,789,2023-03-27,140.53
28977,789,2023-04-03,293.96
28978,789,2023-04-10,280.76
28979,789,2023-04-17,390.29
28980,789,2023-04-24,466.31
28981,789,2023-05-01,344.92
28982,789,2023-05-08,392.09
28983,789,2023-05-15,304.09
28984,789,2023-05-22,261.76
28985,789,2023-05-29,120.0
28986,789,2023-06-05,251.76
28987,789,2023-06-12,304.73
28988,789,2023-06-19,221.89
28989,789,2023-06-26,247.02
28990,789,2023-07-03,239.21
28991,789,2023-07-10,319.35
28992,789,2023-07-17,484.6
28993,789,2023-07-24,178.43
28994,789,2023-07-31,241.78
28995,789,2023-08-07,498.32
28996,789,2023-08-14,253.83
28997,789,2023-08-21,414.89
28998,789,2023-08-28,257.65
28999,789,2023-09-04,297.06
29000,789,2023-09-11,408.98
29001,789,2023-09-18,320.7
29002,789,2023-09-25,289.09
29003,789,2023-10-02,154.81
29004,789,2023-10-09,499.6
29005,789,2023-10-16,174.81
29006,789,2023-10-23,280.25
29007,789,2023-10-30,349.88
29008,789,2023-11-06,120.98
29009,789,2023-11-13,174.69
29010,789,2023-11-20,420.66
29011,789,2023-11-27,357.84
29012,789,2023-12-04,262.47
29013,789,2023-12-11,345.06
29014,789,2023-12-18,277.43
29015,789,2023-12-25,313.55
29016,771,2021-01-04,272.08
29017,771,2021-01-11,118.01
29018,771,2021-01-18,230.93
29019,771,2021-01-25,300.15
29020,771,2021-02-01,294.49
29021,771,2021-02-08,125.26
29022,771,2021-02-15,412.17
29023,771,2021-02-22,250.83
29024,771,2021-03-01,444.97
29025,771,2021-03-08,263.33
29026,771,2021-03-15,428.25
29027,771,2021-03-22,203.4
29028,771,2021-03-29,479.55
29029,771,2021-04-05,187.3
29030,771,2021-04-12,171.4
29031,771,2021-04-19,199.78
29032,771,2021-04-26,135.86
29033,771,2021-05-03,169.43
29034,771,2021-05-10,136.29
29035,771,2021-05-17,179.19
29036,771,2021-05-24,156.79
29037,771,2021-05-31,409.6
29038,771,2021-06-07,340.56
29039,771,2021-06-14,218.23
29040,771,2021-06-21,118.93
29041,771,2021-06-28,407.41
29042,771,2021-07-05,416.01
29043,771,2021-07-12,457.7
29044,771,2021-07-19,292.19
29045,771,2021-07-26,470.65
29046,771,2021-08-02,403.38
29047,771,2021-08-09,101.83
29048,771,2021-08-16,408.1
29049,771,2021-08-23,494.12
29050,771,2021-08-30,400.0
29051,771,2021-09-06,486.17
29052,771,2021-09-13,317.45
29053,771,2021-09-20,257.4
29054,771,2021-09-27,320.99
29055,771,2021-10-04,100.76
29056,771,2021-10-11,295.28
29057,771,2021-10-18,359.89
29058,771,2021-10-25,332.35
29059,771,2021-11-01,251.37
29060,771,2021-11-08,483.44
29061,771,2021-11-15,418.07
29062,771,2021-11-22,438.38
29063,771,2021-11-29,257.21
29064,771,2021-12-06,149.13
29065,771,2021-12-13,179.02
29066,771,2021-12-20,275.19
29067,771,2021-12-27,218.05
29068,771,2022-01-03,263.86
29069,771,2022-01-10,196.03
29070,771,2022-01-17,498.89
29071,771,2022-01-24,228.32
29072,771,2022-01-31,188.2
29073,771,2022-02-07,408.04
29074,771,2022-02-14,268.45
29075,771,2022-02-21,147.41
29076,771,2022-02-28,153.73
29077,771,2022-03-07,298.39
29078,771,2022-03-14,269.86
29079,771,2022-03-21,251.53
29080,771,2022-03-28,385.88
29081,771,2022-04-04,461.99
29082,771,2022-04-11,350.88
29083,771,2022-04-18,329.18
29084,771,2022-04-25,284.21
29085,771,2022-05-02,354.51
29086,771,2022-05-09,460.11
29087,771,2022-05-16,199.04
29088,771,2022-05-23,473.76
29089,771,2022-05-30,444.4
29090,771,2022-06-06,276.26
29091,771,2022-06-13,119.07
29092,771,2022-06-20,351.49
29093,771,2022-06-27,171.15
29094,771,2022-07-04,118.31
29095,771,2022-07-11,246.34
29096,771,2022-07-18,443.03
29097,771,2022-07-25,157.87
29098,771,2022-08-01,471.9
29099,771,2022-08-08,125.81
29100,771,2022-08-15,106.57
29101,771,2022-08-22,135.55
29102,771,2022-08-29,236.15
29103,771,2022-09-05,330.38
29104,771,2022-09-12,461.19
29105,771,2022-09-19,410.47
29106,771,2022-09-26,446.93
29107,771,2022-10-03,468.97
29108,771,2022-10-10,230.92
29109,771,2022-10-17,265.3
29110,771,2022-10-24,475.28
29111,771,2022-10-31,438.67
29112,771,2022-11-07,145.51
29113,771,2022-11-14,171.26
29114,771,2022-11-21,468.25
29115,771,2022-11-28,215.21
29116,771,2022-12-05,202.76
29117,771,2022-12-12,452.82
29118,771,2022-12-19,324.95
29119,771,2022-12-26,315.63
29120,771,2023-01-02,268.47
29121,771,2023-01-09,366.11
29122,771,2023-01-16,246.0
29123,771,2023-01-23,493.44
29124,771,2023-01-30,262.24
29125,771,2023-02-06,180.8
29126,771,2023-02-13,126.77
29127,771,2023-02-20,339.16
29128,771,2023-02-27,364.18
29129,771,2023-03-06,260.21
29130,771,2023-03-13,479.53
29131,771,2023-03-20,118.88
29132,771,2023-03-27,313.48
29133,771,2023-04-03,397.8
29134,771,2023-04-10,280.45
29135,771,2023-04-17,356.98
29136,771,2023-04-24,431.16
29137,771,2023-05-01,396.8
29138,771,2023-05-08,318.08
29139,771,2023-05-15,479.85
29140,771,2023-05-22,499.43
29141,771,2023-05-29,336.12
29142,771,2023-06-05,139.03
29143,771,2023-06-12,196.0
29144,771,2023-06-19,409.19
29145,771,2023-06-26,270.84
29146,771,2023-07-03,348.37
29147,771,2023-07-10,115.24
29148,771,2023-07-17,495.76
29149,771,2023-07-24,269.3
29150,771,2023-07-31,410.8
29151,771,2023-08-07,399.56
29152,771,2023-08-14,290.87
29153,771,2023-08-21,426.99
29154,771,2023-08-28,233.37
29155,771,2023-09-04,122.48
29156,771,2023-09-11,250.29
29157,771,2023-09-18,335.04
29158,771,2023-09-25,119.75
29159,771,2023-10-02,369.96
29160,771,2023-10-09,484.93
29161,771,2023-10-16,189.77
29162,771,2023-10-23,119.75
29163,771,2023-10-30,132.96
29164,771,2023-11-06,123.03
29165,771,2023-11-13,460.67
29166,771,2023-11-20,173.61
29167,771,2023-11-27,223.67
29168,771,2023-12-04,470.96
29169,771,2023-12-11,128.37
29170,771,2023-12-18,343.96
29171,771,2023-12-25,203.97
29172,839,2021-01-04,475.26
29173,839,2021-01-11,100.67
29174,839,2021-01-18,277.47
29175,839,2021-01-25,474.62
29176,839,2021-02-01,347.46
29177,839,2021-02-08,211.22
29178,839,2021-02-15,384.45
29179,839,2021-02-22,354.16
29180,839,2021-03-01,222.27
29181,839,2021-03-08,490.7
29182,839,2021-03-15,452.29
29183,839,2021-03-22,391.38
29184,839,2021-03-29,310.61
29185,839,2021-04-05,204.62
29186,839,2021-04-12,241.02
29187,839,2021-04-19,286.37
29188,839,2021-04-26,104.45
29189,839,2021-05-03,342.05
29190,839,2021-05-10,121.13
29191,839,2021-05-17,273.5
29192,839,2021-05-24,366.98
29193,839,2021-05-31,277.41
29194,839,2021-06-07,238.59
29195,839,2021-06-14,190.67
29196,839,2021-06-21,121.72
29197,839,2021-06-28,229.01
29198,839,2021-07-05,327.28
29199,839,2021-07-12,213.41
29200,839,2021-07-19,386.95
29201,839,2021-07-26,269.34
29202,839,2021-08-02,272.14
29203,839,2021-08-09,222.65
29204,839,2021-08-16,401.75
29205,839,2021-08-23,237.89
29206,839,2021-08-30,232.16
29207,839,2021-09-06,416.59
29208,839,2021-09-13,246.49
29209,839,2021-09-20,101.91
29210,839,2021-09-27,293.51
29211,839,2021-10-04,150.24
29212,839,2021-10-11,490.12
29213,839,2021-10-18,476.96
29214,839,2021-10-25,458.67
29215,839,2021-11-01,449.91
29216,839,2021-11-08,461.07
29217,839,2021-11-15,385.29
29218,839,2021-11-22,117.56
29219,839,2021-11-29,461.13
29220,839,2021-12-06,161.41
29221,839,2021-12-13,195.79
29222,839,2021-12-20,435.61
29223,839,2021-12-27,350.37
29224,839,2022-01-03,262.56
29225,839,2022-01-10,426.22
29226,839,2022-01-17,238.28
29227,839,2022-01-24,265.71
29228,839,2022-01-31,106.34
29229,839,2022-02-07,402.0
29230,839,2022-02-14,170.64
29231,839,2022-02-21,172.34
29232,839,2022-02-28,122.44
29233,839,2022-03-07,349.98
29234,839,2022-03-14,217.12
29235,839,2022-03-21,201.79
29236,839,2022-03-28,229.98
29237,839,2022-04-04,326.87
29238,839,2022-04-11,480.85
29239,839,2022-04-18,461.07
29240,839,2022-04-25,110.98
29241,839,2022-05-02,221.72
29242,839,2022-05-09,256.28
29243,839,2022-05-16,102.24
29244,839,2022-05-23,474.03
29245,839,2022-05-30,295.38
29246,839,2022-06-06,332.02
29247,839,2022-06-13,170.28
29248,839,2022-06-20,232.12
29249,839,2022-06-27,394.31
29250,839,2022-07-04,103.65
29251,839,2022-07-11,159.84
29252,839,2022-07-18,116.73
29253,839,2022-07-25,277.66
29254,839,2022-08-01,170.76
29255,839,2022-08-08,296.51
29256,839,2022-08-15,387.73
29257,839,2022-08-22,211.97
29258,839,2022-08-29,251.56
29259,839,2022-09-05,133.07
29260,839,2022-09-12,382.7
29261,839,2022-09-19,278.25
29262,839,2022-09-26,314.65
29263,839,2022-10-03,220.04
29264,839,2022-10-10,255.79
29265,839,2022-10-17,161.86
29266,839,2022-10-24,114.14
29267,839,2022-10-31,350.26
29268,839,2022-11-07,121.98
29269,839,2022-11-14,314.57
29270,839,2022-11-21,120.24
29271,839,2022-11-28,397.51
29272,839,2022-12-05,123.01
29273,839,2022-12-12,480.62
29274,839,2022-12-19,282.51
29275,839,2022-12-26,206.99
29276,839,2023-01-02,164.36
29277,839,2023-01-09,297.32
29278,839,2023-01-16,336.67
29279,839,2023-01-23,119.86
29280,839,2023-01-30,473.06
29281,839,2023-02-06,256.8
29282,839,2023-02-13,415.34
29283,839,2023-02-20,243.18
29284,839,2023-02-27,264.92
29285,839,2023-03-06,123.91
29286,839,2023-03-13,249.38
29287,839,2023-03-20,206.33
29288,839,2023-03-27,413.76
29289,839,2023-04-03,185.92
29290,839,2023-04-10,485.51
29291,839,2023-04-17,391.71
29292,839,2023-04-24,329.17
29293,839,2023-05-01,273.88
29294,839,2023-05-08,358.04
29295,839,2023-05-15,483.37
29296,839,2023-05-22,494.52
29297,839,2023-05-29,112.33
29298,839,2023-06-05,312.47
29299,839,2023-06-12,295.18
29300,839,2023-06-19,439.63
29301,839,2023-06-26,448.02
29302,839,2023-07-03,357.81
29303,839,2023-07-10,316.09
29304,839,2023-07-17,119.15
29305,839,2023-07-24,433.44
29306,839,2023-07-31,141.51
29307,839,2023-08-07,402.55
29308,839,2023-08-14,260.95
29309,839,2023-08-21,315.81
29310,839,2023-08-28,163.79
29311,839,2023-09-04,125.87
29312,839,2023-09-11,448.62
29313,839,2023-09-18,156.6
29314,839,2023-09-25,179.58
29315,839,2023-10-02,113.24
29316,839,2023-10-09,227.79
29317,839,2023-10-16,238.82
29318,839,2023-10-23,263.2
29319,839,2023-10-30,325.23
29320,839,2023-11-06,428.78
29321,839,2023-11-13,336.0
29322,839,2023-11-20,373.31
29323,839,2023-11-27,328.6
29324,839,2023-12-04,430.34
29325,839,2023-12-11,275.42
29326,839,2023-12-18,229.85
29327,839,2023-12-25,332.2
29328,811,2021-01-04,263.74
29329,811,2021-01-11,285.32
29330,811,2021-01-18,301.72
29331,811,2021-01-25,287.53
29332,811,2021-02-01,207.4
29333,811,2021-02-08,259.06
29334,811,2021-02-15,481.4
29335,811,2021-02-22,265.83
29336,811,2021-03-01,177.77
29337,811,2021-03-08,116.1
29338,811,2021-03-15,314.08
29339,811,2021-03-22,367.89
29340,811,2021-03-29,303.74
29341,811,2021-04-05,357.61
29342,811,2021-04-12,241.41
29343,811,2021-04-19,127.36
29344,811,2021-04-26,267.9
29345,811,2021-05-03,306.64
29346,811,2021-05-10,403.81
29347,811,2021-05-17,468.84
29348,811,2021-05-24,389.32
29349,811,2021-05-31,338.41
29350,811,2021-06-07,160.82
29351,811,2021-06-14,105.19
29352,811,2021-06-21,214.25
29353,811,2021-06-28,160.74
29354,811,2021-07-05,165.83
29355,811,2021-07-12,447.42
29356,811,2021-07-19,462.39
29357,811,2021-07-26,481.66
29358,811,2021-08-02,134.63
29359,811,2021-08-09,141.67
29360,811,2021-08-16,200.24
29361,811,2021-08-23,483.6
29362,811,2021-08-30,176.27
29363,811,2021-09-06,376.89
29364,811,2021-09-13,190.38
29365,811,2021-09-20,414.61
29366,811,2021-09-27,366.82
29367,811,2021-10-04,322.64
29368,811,2021-10-11,335.04
29369,811,2021-10-18,492.47
29370,811,2021-10-25,203.84
29371,811,2021-11-01,317.25
29372,811,2021-11-08,327.17
29373,811,2021-11-15,157.35
29374,811,2021-11-22,175.74
29375,811,2021-11-29,354.85
29376,811,2021-12-06,265.96
29377,811,2021-12-13,492.21
29378,811,2021-12-20,185.45
29379,811,2021-12-27,282.21
29380,811,2022-01-03,131.31
29381,811,2022-01-10,149.35
29382,811,2022-01-17,310.02
29383,811,2022-01-24,299.81
29384,811,2022-01-31,405.92
29385,811,2022-02-07,194.1
29386,811,2022-02-14,126.79
29387,811,2022-02-21,196.55
29388,811,2022-02-28,371.77
29389,811,2022-03-07,377.19
29390,811,2022-03-14,247.84
29391,811,2022-03-21,287.25
29392,811,2022-03-28,494.38
29393,811,2022-04-04,453.2
29394,811,2022-04-11,327.95
29395,811,2022-04-18,226.78
29396,811,2022-04-25,443.31
29397,811,2022-05-02,339.05
29398,811,2022-05-09,442.36
29399,811,2022-05-16,374.35
29400,811,2022-05-23,236.74
29401,811,2022-05-30,412.93
29402,811,2022-06-06,280.1
29403,811,2022-06-13,170.41
29404,811,2022-06-20,372.38
29405,811,2022-06-27,336.13
29406,811,2022-07-04,326.89
29407,811,2022-07-11,320.08
29408,811,2022-07-18,275.26
29409,811,2022-07-25,471.89
29410,811,2022-08-01,494.66
29411,811,2022-08-08,425.51
29412,811,2022-08-15,352.16
29413,811,2022-08-22,408.03
29414,811,2022-08-29,429.76
29415,811,2022-09-05,194.43
29416,811,2022-09-12,260.06
29417,811,2022-09-19,468.88
29418,811,2022-09-26,209.24
29419,811,2022-10-03,443.15
29420,811,2022-10-10,329.15
29421,811,2022-10-17,371.77
29422,811,2022-10-24,423.43
29423,811,2022-10-31,462.15
29424,811,2022-11-07,352.74
29425,811,2022-11-14,349.16
29426,811,2022-11-21,392.21
29427,811,2022-11-28,171.51
29428,811,2022-12-05,351.08
29429,811,2022-12-12,407.29
29430,811,2022-12-19,153.87
29431,811,2022-12-26,175.91
29432,811,2023-01-02,354.4
29433,811,2023-01-09,236.23
29434,811,2023-01-16,347.81
29435,811,2023-01-23,285.94
29436,811,2023-01-30,280.33
29437,811,2023-02-06,278.66
29438,811,2023-02-13,235.91
29439,811,2023-02-20,267.1
29440,811,2023-02-27,114.32
29441,811,2023-03-06,226.61
29442,811,2023-03-13,226.55
29443,811,2023-03-20,330.78
29444,811,2023-03-27,354.94
29445,811,2023-04-03,275.15
29446,811,2023-04-10,141.77
29447,811,2023-04-17,445.83
29448,811,2023-04-24,425.4
29449,811,2023-05-01,329.31
29450,811,2023-05-08,282.47
29451,811,2023-05-15,432.72
29452,811,2023-05-22,412.95
29453,811,2023-05-29,343.3
29454,811,2023-06-05,235.21
29455,811,2023-06-12,345.65
29456,811,2023-06-19,126.68
29457,811,2023-06-26,174.38
29458,811,2023-07-03,472.49
29459,811,2023-07-10,468.78
29460,811,2023-07-17,250.27
29461,811,2023-07-24,202.46
29462,811,2023-07-31,445.59
29463,811,2023-08-07,432.31
29464,811,2023-08-14,491.8
29465,811,2023-08-21,255.89
29466,811,2023-08-28,409.82
29467,811,2023-09-04,349.16
29468,811,2023-09-11,139.41
29469,811,2023-09-18,398.5
29470,811,2023-09-25,184.8
29471,811,2023-10-02,200.5
29472,811,2023-10-09,463.29
29473,811,2023-10-16,255.52
29474,811,2023-10-23,431.47
29475,811,2023-10-30,250.33
29476,811,2023-11-06,182.79
29477,811,2023-11-13,178.62
29478,811,2023-11-20,268.44
29479,811,2023-11-27,250.88
29480,811,2023-12-04,207.32
29481,811,2023-12-11,244.85
29482,811,2023-12-18,156.82
29483,811,2023-12-25,105.97
29484,803,2021-01-04,334.52
29485,803,2021-01-11,495.09
29486,803,2021-01-18,207.24
29487,803,2021-01-25,209.58
29488,803,2021-02-01,491.75
29489,803,2021-02-08,383.57
29490,803,2021-02-15,480.9
29491,803,2021-02-22,166.96
29492,803,2021-03-01,131.92
29493,803,2021-03-08,181.97
29494,803,2021-03-15,377.34
29495,803,2021-03-22,466.77
29496,803,2021-03-29,109.46
29497,803,2021-04-05,316.15
29498,803,2021-04-12,115.37
29499,803,2021-04-19,477.06
29500,803,2021-04-26,233.83
29501,803,2021-05-03,417.7
29502,803,2021-05-10,181.1
29503,803,2021-05-17,260.67
29504,803,2021-05-24,377.02
29505,803,2021-05-31,383.64
29506,803,2021-06-07,453.13
29507,803,2021-06-14,398.31
29508,803,2021-06-21,239.44
29509,803,2021-06-28,259.01
29510,803,2021-07-05,352.28
29511,803,2021-07-12,298.98
29512,803,2021-07-19,188.38
29513,803,2021-07-26,288.01
29514,803,2021-08-02,305.48
29515,803,2021-08-09,320.04
29516,803,2021-08-16,148.16
29517,803,2021-08-23,216.26
29518,803,2021-08-30,485.56
29519,803,2021-09-06,470.56
29520,803,2021-09-13,180.48
29521,803,2021-09-20,304.36
29522,803,2021-09-27,193.66
29523,803,2021-10-04,433.44
29524,803,2021-10-11,329.46
29525,803,2021-10-18,435.93
29526,803,2021-10-25,259.2
29527,803,2021-11-01,242.06
29528,803,2021-11-08,277.67
29529,803,2021-11-15,291.52
29530,803,2021-11-22,412.03
29531,803,2021-11-29,213.9
29532,803,2021-12-06,305.72
29533,803,2021-12-13,459.74
29534,803,2021-12-20,261.47
29535,803,2021-12-27,401.09
29536,803,2022-01-03,151.21
29537,803,2022-01-10,139.93
29538,803,2022-01-17,223.51
29539,803,2022-01-24,257.6
29540,803,2022-01-31,278.53
29541,803,2022-02-07,346.84
29542,803,2022-02-14,450.65
29543,803,2022-02-21,166.42
29544,803,2022-02-28,106.72
29545,803,2022-03-07,431.94
29546,803,2022-03-14,161.37
29547,803,2022-03-21,105.89
29548,803,2022-03-28,124.05
29549,803,2022-04-04,396.71
29550,803,2022-04-11,404.16
29551,803,2022-04-18,184.94
29552,803,2022-04-25,221.35
29553,803,2022-05-02,296.18
29554,803,2022-05-09,204.3
29555,803,2022-05-16,448.23
29556,803,2022-05-23,214.41
29557,803,2022-05-30,361.29
29558,803,2022-06-06,140.79
29559,803,2022-06-13,279.09
29560,803,2022-06-20,119.04
29561,803,2022-06-27,286.27
29562,803,2022-07-04,100.41
29563,803,2022-07-11,108.54
29564,803,2022-07-18,313.97
29565,803,2022-07-25,104.37
29566,803,2022-08-01,421.41
29567,803,2022-08-08,217.78
29568,803,2022-08-15,147.16
29569,803,2022-08-22,303.62
29570,803,2022-08-29,413.28
29571,803,2022-09-05,456.1
29572,803,2022-09-12,411.04
29573,803,2022-09-19,331.74
29574,803,2022-09-26,471.21
29575,803,2022-10-03,279.35
29576,803,2022-10-10,373.35
29577,803,2022-10-17,193.83
29578,803,2022-10-24,265.46
29579,803,2022-10-31,268.52
29580,803,2022-11-07,109.66
29581,803,2022-11-14,197.97
29582,803,2022-11-21,265.05
29583,803,2022-11-28,269.63
29584,803,2022-12-05,466.23
29585,803,2022-12-12,434.08
29586,803,2022-12-19,297.82
29587,803,2022-12-26,373.49
29588,803,2023-01-02,240.85
29589,803,2023-01-09,178.84
29590,803,2023-01-16,171.0
29591,803,2023-01-23,126.08
29592,803,2023-01-30,290.06
29593,803,2023-02-06,417.32
29594,803,2023-02-13,156.84
29595,803,2023-02-20,389.05
29596,803,2023-02-27,294.8
29597,803,2023-03-06,226.73
29598,803,2023-03-13,400.52
29599,803,2023-03-20,289.6
29600,803,2023-03-27,308.48
29601,803,2023-04-03,174.96
29602,803,2023-04-10,386.36
29603,803,2023-04-17,461.83
29604,803,2023-04-24,127.25
29605,803,2023-05-01,217.94
29606,803,2023-05-08,151.72
29607,803,2023-05-15,115.52
29608,803,2023-05-22,135.25
29609,803,2023-05-29,239.28
29610,803,2023-06-05,319.99
29611,803,2023-06-12,116.51
29612,803,2023-06-19,230.31
29613,803,2023-06-26,326.64
29614,803,2023-07-03,315.3
29615,803,2023-07-10,482.68
29616,803,2023-07-17,425.1
29617,803,2023-07-24,482.91
29618,803,2023-07-31,243.46
29619,803,2023-08-07,302.82
29620,803,2023-08-14,354.59
29621,803,2023-08-21,432.73
29622,803,2023-08-28,112.76
29623,803,2023-09-04,327.42
29624,803,2023-09-11,316.31
29625,803,2023-09-18,199.86
29626,803,2023-09-25,141.09
29627,803,2023-10-02,253.68
29628,803,2023-10-09,415.4
29629,803,2023-10-16,369.61
29630,803,2023-10-23,158.84
29631,803,2023-10-30,265.4
29632,803,2023-11-06,173.02
29633,803,2023-11-13,137.7
29634,803,2023-11-20,181.23
29635,803,2023-11-27,392.42
29636,803,2023-12-04,345.34
29637,803,2023-12-11,152.46
29638,803,2023-12-18,399.04
29639,803,2023-12-25,338.33
29640,804,2021-01-04,402.22
29641,804,2021-01-11,180.12
29642,804,2021-01-18,168.65
29643,804,2021-01-25,288.22
29644,804,2021-02-01,121.23
29645,804,2021-02-08,378.96
29646,804,2021-02-15,343.44
29647,804,2021-02-22,184.02
29648,804,2021-03-01,425.24
29649,804,2021-03-08,339.41
29650,804,2021-03-15,166.91
29651,804,2021-03-22,287.28
29652,804,2021-03-29,338.16
29653,804,2021-04-05,345.84
29654,804,2021-04-12,198.15
29655,804,2021-04-19,234.52
29656,804,2021-04-26,138.29
29657,804,2021-05-03,238.12
29658,804,2021-05-10,243.89
29659,804,2021-05-17,261.56
29660,804,2021-05-24,134.99
29661,804,2021-05-31,416.2
29662,804,2021-06-07,286.47
29663,804,2021-06-14,293.94
29664,804,2021-06-21,162.24
29665,804,2021-06-28,486.88
29666,804,2021-07-05,181.59
29667,804,2021-07-12,168.29
29668,804,2021-07-19,445.77
29669,804,2021-07-26,460.49
29670,804,2021-08-02,171.92
29671,804,2021-08-09,417.94
29672,804,2021-08-16,115.23
29673,804,2021-08-23,277.87
29674,804,2021-08-30,109.73
29675,804,2021-09-06,230.75
29676,804,2021-09-13,471.52
29677,804,2021-09-20,299.96
29678,804,2021-09-27,126.55
29679,804,2021-10-04,284.85
29680,804,2021-10-11,137.42
29681,804,2021-10-18,476.23
29682,804,2021-10-25,110.73
29683,804,2021-11-01,327.79
29684,804,2021-11-08,132.65
29685,804,2021-11-15,234.36
29686,804,2021-11-22,390.14
29687,804,2021-11-29,343.7
29688,804,2021-12-06,224.96
29689,804,2021-12-13,132.42
29690,804,2021-12-20,470.48
29691,804,2021-12-27,340.55
29692,804,2022-01-03,461.1
29693,804,2022-01-10,390.69
29694,804,2022-01-17,259.99
29695,804,2022-01-24,464.9
29696,804,2022-01-31,135.32
29697,804,2022-02-07,177.9
29698,804,2022-02-14,364.71
29699,804,2022-02-21,475.85
29700,804,2022-02-28,431.82
29701,804,2022-03-07,237.46
29702,804,2022-03-14,136.41
29703,804,2022-03-21,264.6
29704,804,2022-03-28,426.85
29705,804,2022-04-04,414.17
29706,804,2022-04-11,118.55
29707,804,2022-04-18,272.34
29708,804,2022-04-25,262.55
29709,804,2022-05-02,212.4
29710,804,2022-05-09,140.94
29711,804,2022-05-16,312.2
29712,804,2022-05-23,295.63
29713,804,2022-05-30,341.08
29714,804,2022-06-06,340.23
29715,804,2022-06-13,185.26
29716,804,2022-06-20,357.82
29717,804,2022-06-27,365.75
29718,804,2022-07-04,414.99
29719,804,2022-07-11,374.75
